#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321A36C31
#Date Time: 2024-12-14 01:28:08.904
#Sample rate: 5e+07Hz
#Samples: 16384

Time (s),clk,ser3,ser1,ser2,rclk,srclk
0.00014684,0,0,0,0,1,0
0.00014686,0,0,0,0,1,0
0.00014688,0,0,0,0,1,0
0.0001469,0,0,0,0,1,0
0.00014692,0,0,0,0,1,0
0.00014694,1,0,0,0,1,0
0.00014696,1,0,0,0,1,0
0.00014698,1,0,0,0,1,0
0.000147,1,0,0,0,1,0
0.00014702,1,0,0,0,1,0
0.00014704,1,0,0,0,1,0
0.00014706,1,0,0,0,1,0
0.00014708,1,0,0,0,1,0
0.0001471,1,0,0,0,1,0
0.00014712,1,0,0,0,1,0
0.00014714,1,0,0,0,1,0
0.00014716,1,0,0,0,1,0
0.00014718,1,0,0,0,1,0
0.0001472,1,0,0,0,1,0
0.00014722,1,0,0,0,1,0
0.00014724,1,0,0,0,1,0
0.00014726,1,0,0,0,1,0
0.00014728,1,0,0,0,1,0
0.0001473,1,0,0,0,1,0
0.00014732,1,0,0,0,1,0
0.00014734,1,0,0,0,1,0
0.00014736,1,0,0,0,1,0
0.00014738,1,0,0,0,1,0
0.0001474,1,0,0,0,1,0
0.00014742,1,0,0,0,1,0
0.00014744,0,0,0,0,1,0
0.00014746,0,0,0,0,1,0
0.00014748,0,0,0,0,1,0
0.0001475,0,0,0,0,1,0
0.00014752,0,0,0,0,1,0
0.00014754,0,0,0,0,1,0
0.00014756,0,0,0,0,1,0
0.00014758,0,0,0,0,1,0
0.0001476,0,0,0,0,1,0
0.00014762,0,0,0,0,1,0
0.00014764,0,0,0,0,1,0
0.00014766,0,0,0,0,1,0
0.00014768,0,0,0,0,1,0
0.0001477,0,0,0,0,1,0
0.00014772,0,0,0,0,1,0
0.00014774,0,0,0,0,1,0
0.00014776,0,0,0,0,1,0
0.00014778,0,0,0,0,1,0
0.0001478,0,0,0,0,1,0
0.00014782,0,0,0,0,1,0
0.00014784,0,0,0,0,1,0
0.00014786,0,0,0,0,1,0
0.00014788,0,0,0,0,1,0
0.0001479,0,0,0,0,1,0
0.00014792,0,0,0,0,1,0
0.00014794,0,0,0,0,1,0
0.00014796,1,0,0,0,1,0
0.00014798,1,0,0,0,1,0
0.000148,1,0,0,0,1,0
0.00014802,1,0,0,0,1,0
0.00014804,1,0,0,0,1,0
0.00014806,1,0,0,0,1,0
0.00014808,1,0,0,0,1,0
0.0001481,1,0,0,0,1,0
0.00014812,1,0,0,0,1,0
0.00014814,1,0,0,0,1,0
0.00014816,1,0,0,0,1,0
0.00014818,1,0,0,0,1,0
0.0001482,1,0,0,0,1,0
0.00014822,1,0,0,0,1,0
0.00014824,1,0,0,0,1,0
0.00014826,1,0,0,0,1,0
0.00014828,1,0,0,0,1,0
0.0001483,1,0,0,0,1,0
0.00014832,1,0,0,0,1,0
0.00014834,1,0,0,0,1,0
0.00014836,1,0,0,0,1,0
0.00014838,1,0,0,0,1,0
0.0001484,1,0,0,0,1,0
0.00014842,1,0,0,0,1,0
0.00014844,1,0,0,0,1,0
0.00014846,0,0,0,0,1,0
0.00014848,0,0,0,0,1,0
0.0001485,0,0,0,0,1,0
0.00014852,0,0,0,0,1,0
0.00014854,0,0,0,0,1,0
0.00014856,0,0,0,0,1,0
0.00014858,0,0,0,0,1,0
0.0001486,0,0,0,0,1,0
0.00014862,0,0,0,0,1,0
0.00014864,0,0,0,0,1,0
0.00014866,0,0,0,0,1,0
0.00014868,0,0,0,0,1,0
0.0001487,0,0,0,0,1,0
0.00014872,0,0,0,0,1,0
0.00014874,0,0,0,0,1,0
0.00014876,0,0,0,0,1,0
0.00014878,0,0,0,0,1,0
0.0001488,0,0,0,0,1,0
0.00014882,0,0,0,0,1,0
0.00014884,0,0,0,0,1,0
0.00014886,0,0,0,0,1,0
0.00014888,0,0,0,0,1,0
0.0001489,0,0,0,0,1,0
0.00014892,0,0,0,0,1,0
0.00014894,0,0,0,0,1,0
0.00014896,0,0,0,0,1,0
0.00014898,1,0,0,0,1,0
0.000149,1,0,0,0,1,0
0.00014902,1,0,0,0,1,0
0.00014904,1,0,0,0,1,0
0.00014906,1,0,0,0,1,0
0.00014908,1,0,0,0,1,0
0.0001491,1,0,0,0,1,0
0.00014912,1,0,0,0,1,0
0.00014914,1,0,0,0,1,0
0.00014916,1,0,0,0,1,0
0.00014918,1,0,0,0,1,0
0.0001492,1,0,0,0,1,0
0.00014922,1,0,0,0,1,0
0.00014924,1,0,0,0,1,0
0.00014926,1,0,0,0,1,0
0.00014928,1,0,0,0,1,0
0.0001493,1,0,0,0,1,0
0.00014932,1,0,0,0,1,0
0.00014934,1,0,0,0,1,0
0.00014936,1,0,0,0,1,0
0.00014938,1,0,0,0,1,0
0.0001494,1,0,0,0,1,0
0.00014942,1,0,0,0,1,0
0.00014944,1,0,0,0,1,0
0.00014946,1,0,0,0,1,0
0.00014948,1,0,0,0,1,0
0.0001495,0,0,0,0,1,0
0.00014952,0,0,0,0,1,0
0.00014954,0,0,0,0,1,0
0.00014956,0,0,0,0,1,0
0.00014958,0,0,0,0,1,0
0.0001496,0,0,0,0,1,0
0.00014962,0,0,0,0,1,0
0.00014964,0,0,0,0,1,0
0.00014966,0,0,0,0,1,0
0.00014968,0,0,0,0,1,0
0.0001497,0,0,0,0,1,0
0.00014972,0,0,0,0,1,0
0.00014974,0,0,0,0,1,0
0.00014976,0,0,0,0,1,0
0.00014978,0,0,0,0,1,0
0.0001498,0,0,0,0,1,0
0.00014982,0,0,0,0,1,0
0.00014984,0,0,0,0,1,0
0.00014986,0,0,0,0,1,0
0.00014988,0,0,0,0,1,0
0.0001499,0,0,0,0,1,0
0.00014992,0,0,0,0,1,0
0.00014994,0,0,0,0,1,0
0.00014996,0,0,0,0,1,0
0.00014998,0,0,0,0,1,0
0.00015,1,0,0,0,1,0
0.00015002,1,0,0,0,1,0
0.00015004,1,0,0,0,1,0
0.00015006,1,0,0,0,1,0
0.00015008,1,0,0,0,1,0
0.0001501,1,0,0,0,1,0
0.00015012,1,0,0,0,1,0
0.00015014,1,0,0,0,1,0
0.00015016,1,0,0,0,1,0
0.00015018,1,0,0,0,1,0
0.0001502,1,0,0,0,1,0
0.00015022,1,0,0,0,1,0
0.00015024,1,0,0,0,1,0
0.00015026,1,0,0,0,1,0
0.00015028,1,0,0,0,1,0
0.0001503,1,0,0,0,1,0
0.00015032,1,0,0,0,1,0
0.00015034,1,0,0,0,1,0
0.00015036,1,0,0,0,1,0
0.00015038,1,0,0,0,1,0
0.0001504,1,0,0,0,1,0
0.00015042,1,0,0,0,1,0
0.00015044,1,0,0,0,1,0
0.00015046,1,0,0,0,1,0
0.00015048,1,0,0,0,1,0
0.0001505,1,0,0,0,1,0
0.00015052,0,0,0,0,1,0
0.00015054,0,0,0,0,1,0
0.00015056,0,0,0,0,1,0
0.00015058,0,0,0,0,1,0
0.0001506,0,0,0,0,1,0
0.00015062,0,0,0,0,1,0
0.00015064,0,0,0,0,1,0
0.00015066,0,0,0,0,1,0
0.00015068,0,0,0,0,1,0
0.0001507,0,0,0,0,1,0
0.00015072,0,0,0,0,1,0
0.00015074,0,0,0,0,1,0
0.00015076,0,0,0,0,1,0
0.00015078,0,0,0,0,1,0
0.0001508,0,0,0,0,1,0
0.00015082,0,0,0,0,1,0
0.00015084,0,0,0,0,1,0
0.00015086,0,0,0,0,1,0
0.00015088,0,0,0,0,1,0
0.0001509,0,0,0,0,1,0
0.00015092,0,0,0,0,1,0
0.00015094,0,0,0,0,1,0
0.00015096,0,0,0,0,1,0
0.00015098,0,0,0,0,1,0
0.000151,0,0,0,0,1,0
0.00015102,1,0,0,0,1,0
0.00015104,1,0,0,0,1,0
0.00015106,1,0,0,0,1,0
0.00015108,1,0,0,0,1,0
0.0001511,1,0,0,0,1,0
0.00015112,1,0,0,0,1,0
0.00015114,1,0,0,0,1,0
0.00015116,1,0,0,0,1,0
0.00015118,1,0,0,0,1,0
0.0001512,1,0,0,0,1,0
0.00015122,1,0,0,0,1,0
0.00015124,1,0,0,0,1,0
0.00015126,1,0,0,0,1,0
0.00015128,1,0,0,0,1,0
0.0001513,1,0,0,0,1,0
0.00015132,1,0,0,0,1,0
0.00015134,1,0,0,0,1,0
0.00015136,1,0,0,0,1,0
0.00015138,1,0,0,0,1,0
0.0001514,1,0,0,0,1,0
0.00015142,1,0,0,0,1,0
0.00015144,1,0,0,0,1,0
0.00015146,1,0,0,0,1,0
0.00015148,1,0,0,0,1,0
0.0001515,1,0,0,0,1,0
0.00015152,1,0,0,0,1,0
0.00015154,0,0,0,0,1,0
0.00015156,0,0,0,0,1,0
0.00015158,0,0,0,0,1,0
0.0001516,0,0,0,0,1,0
0.00015162,0,0,0,0,1,0
0.00015164,0,0,0,0,1,0
0.00015166,0,0,0,0,1,0
0.00015168,0,0,0,0,1,0
0.0001517,0,0,0,0,1,0
0.00015172,0,0,0,0,1,0
0.00015174,0,0,0,0,1,0
0.00015176,0,0,0,0,1,0
0.00015178,0,0,0,0,1,0
0.0001518,0,0,0,0,1,0
0.00015182,0,0,0,0,1,0
0.00015184,0,0,0,0,1,0
0.00015186,0,0,0,0,1,0
0.00015188,0,0,0,0,1,0
0.0001519,0,0,0,0,1,0
0.00015192,0,0,0,0,1,0
0.00015194,0,0,0,0,1,0
0.00015196,0,0,0,0,1,0
0.00015198,0,0,0,0,1,0
0.000152,0,0,0,0,1,0
0.00015202,0,0,0,0,1,0
0.00015204,0,0,0,0,1,0
0.00015206,1,0,0,0,1,0
0.00015208,1,0,0,0,1,0
0.0001521,1,0,0,0,1,0
0.00015212,1,0,0,0,1,0
0.00015214,1,0,0,0,1,0
0.00015216,1,0,0,0,1,0
0.00015218,1,0,0,0,1,0
0.0001522,1,0,0,0,1,0
0.00015222,1,0,0,0,1,0
0.00015224,1,0,0,0,1,0
0.00015226,1,0,0,0,1,0
0.00015228,1,0,0,0,1,0
0.0001523,1,0,0,0,1,0
0.00015232,1,0,0,0,1,0
0.00015234,1,0,0,0,1,0
0.00015236,1,0,0,0,1,0
0.00015238,1,0,0,0,1,0
0.0001524,1,0,0,0,1,0
0.00015242,1,0,0,0,1,0
0.00015244,1,0,0,0,1,0
0.00015246,1,0,0,0,1,0
0.00015248,1,0,0,0,1,0
0.0001525,1,0,0,0,1,0
0.00015252,1,0,0,0,1,0
0.00015254,1,0,0,0,1,0
0.00015256,0,0,0,0,1,0
0.00015258,0,0,0,0,1,0
0.0001526,0,0,0,0,1,0
0.00015262,0,0,0,0,1,0
0.00015264,0,0,0,0,1,0
0.00015266,0,0,0,0,1,0
0.00015268,0,0,0,0,1,0
0.0001527,0,0,0,0,1,0
0.00015272,0,0,0,0,1,0
0.00015274,0,0,0,0,1,0
0.00015276,0,0,0,0,1,0
0.00015278,0,0,0,0,1,0
0.0001528,0,0,0,0,1,0
0.00015282,0,0,0,0,1,0
0.00015284,0,0,0,0,1,0
0.00015286,0,0,0,0,1,0
0.00015288,0,0,0,0,1,0
0.0001529,0,0,0,0,1,0
0.00015292,0,0,0,0,1,0
0.00015294,0,0,0,0,1,0
0.00015296,0,0,0,0,1,0
0.00015298,0,0,0,0,1,0
0.000153,0,0,0,0,1,0
0.00015302,0,0,0,0,1,0
0.00015304,0,0,0,0,1,0
0.00015306,0,0,0,0,1,0
0.00015308,1,0,0,0,1,0
0.0001531,1,0,0,0,1,0
0.00015312,1,0,0,0,1,0
0.00015314,1,0,0,0,1,0
0.00015316,1,0,0,0,1,0
0.00015318,1,0,0,0,1,0
0.0001532,1,0,0,0,1,0
0.00015322,1,0,0,0,1,0
0.00015324,1,0,0,0,1,0
0.00015326,1,0,0,0,1,0
0.00015328,1,0,0,0,1,0
0.0001533,1,0,0,0,1,0
0.00015332,1,0,0,0,1,0
0.00015334,1,0,0,0,1,0
0.00015336,1,0,0,0,1,0
0.00015338,1,0,0,0,1,0
0.0001534,1,0,0,0,1,0
0.00015342,1,0,0,0,1,0
0.00015344,1,0,0,0,1,0
0.00015346,1,0,0,0,1,0
0.00015348,1,0,0,0,1,0
0.0001535,1,0,0,0,1,0
0.00015352,1,0,0,0,1,0
0.00015354,1,0,0,0,1,0
0.00015356,1,0,0,0,1,0
0.00015358,0,0,0,0,1,0
0.0001536,0,0,0,0,1,0
0.00015362,0,0,0,0,1,0
0.00015364,0,0,0,0,1,0
0.00015366,0,0,0,0,1,0
0.00015368,0,0,0,0,1,0
0.0001537,0,0,0,0,1,0
0.00015372,0,0,0,0,1,0
0.00015374,0,0,0,0,1,0
0.00015376,0,0,0,0,1,0
0.00015378,0,0,0,0,1,0
0.0001538,0,0,0,0,1,0
0.00015382,0,0,0,0,1,0
0.00015384,0,0,0,0,1,0
0.00015386,0,0,0,0,1,0
0.00015388,0,0,0,0,1,0
0.0001539,0,0,0,0,1,0
0.00015392,0,0,0,0,1,0
0.00015394,0,0,0,0,1,0
0.00015396,0,0,0,0,1,0
0.00015398,0,0,0,0,1,0
0.000154,0,0,0,0,1,0
0.00015402,0,0,0,0,1,0
0.00015404,0,0,0,0,1,0
0.00015406,0,0,0,0,1,0
0.00015408,0,0,0,0,1,0
0.0001541,1,0,0,0,1,0
0.00015412,1,0,0,0,1,0
0.00015414,1,0,0,0,1,0
0.00015416,1,0,0,0,1,0
0.00015418,1,0,0,0,1,0
0.0001542,1,0,0,0,1,0
0.00015422,1,0,0,0,1,0
0.00015424,1,0,0,0,1,0
0.00015426,1,0,0,0,1,0
0.00015428,1,0,0,0,1,0
0.0001543,1,0,0,0,1,0
0.00015432,1,0,0,0,1,0
0.00015434,1,0,0,0,1,0
0.00015436,1,0,0,0,1,0
0.00015438,1,0,0,0,1,0
0.0001544,1,0,0,0,1,0
0.00015442,1,0,0,0,1,0
0.00015444,1,0,0,0,1,0
0.00015446,1,0,0,0,1,0
0.00015448,1,0,0,0,1,0
0.0001545,1,0,0,0,1,0
0.00015452,1,0,0,0,1,0
0.00015454,1,0,0,0,1,0
0.00015456,1,0,0,0,1,0
0.00015458,1,0,0,0,1,0
0.0001546,1,0,0,0,1,0
0.00015462,0,0,0,0,1,0
0.00015464,0,0,0,0,1,0
0.00015466,0,0,0,0,1,0
0.00015468,0,0,0,0,1,0
0.0001547,0,0,0,0,1,0
0.00015472,0,0,0,0,1,0
0.00015474,0,0,0,0,1,0
0.00015476,0,0,0,0,1,0
0.00015478,0,0,0,0,1,0
0.0001548,0,0,0,0,1,0
0.00015482,0,0,0,0,1,0
0.00015484,0,0,0,0,1,0
0.00015486,0,0,0,0,1,0
0.00015488,0,0,0,0,1,0
0.0001549,0,0,0,0,1,0
0.00015492,0,0,0,0,1,0
0.00015494,0,0,0,0,1,0
0.00015496,0,0,0,0,1,0
0.00015498,0,0,0,0,1,0
0.000155,0,0,0,0,1,0
0.00015502,0,0,0,0,1,0
0.00015504,0,0,0,0,1,0
0.00015506,0,0,0,0,1,0
0.00015508,0,0,0,0,1,0
0.0001551,0,0,0,0,1,0
0.00015512,1,0,0,0,1,0
0.00015514,1,0,0,0,1,0
0.00015516,1,0,0,0,1,0
0.00015518,1,0,0,0,1,0
0.0001552,1,0,0,0,1,0
0.00015522,1,0,0,0,1,0
0.00015524,1,0,0,0,1,0
0.00015526,1,0,0,0,1,0
0.00015528,1,0,0,0,1,0
0.0001553,1,0,0,0,1,0
0.00015532,1,0,0,0,1,0
0.00015534,1,0,0,0,1,0
0.00015536,1,0,0,0,1,0
0.00015538,1,0,0,0,1,0
0.0001554,1,0,0,0,1,0
0.00015542,1,0,0,0,1,0
0.00015544,1,0,0,0,1,0
0.00015546,1,0,0,0,1,0
0.00015548,1,0,0,0,1,0
0.0001555,1,0,0,0,1,0
0.00015552,1,0,0,0,1,0
0.00015554,1,0,0,0,1,0
0.00015556,1,0,0,0,1,0
0.00015558,1,0,0,0,1,0
0.0001556,1,0,0,0,1,0
0.00015562,1,0,0,0,1,0
0.00015564,0,0,0,0,1,0
0.00015566,0,0,0,0,1,0
0.00015568,0,0,0,0,1,0
0.0001557,0,0,0,0,1,0
0.00015572,0,0,0,0,1,0
0.00015574,0,0,0,0,1,0
0.00015576,0,0,0,0,1,0
0.00015578,0,0,0,0,1,0
0.0001558,0,0,0,0,1,0
0.00015582,0,0,0,0,1,0
0.00015584,0,0,0,0,1,0
0.00015586,0,0,0,0,1,0
0.00015588,0,0,0,0,1,0
0.0001559,0,0,0,0,1,0
0.00015592,0,0,0,0,1,0
0.00015594,0,0,0,0,1,0
0.00015596,0,0,0,0,1,0
0.00015598,0,0,0,0,1,0
0.000156,0,0,0,0,1,0
0.00015602,0,0,0,0,1,0
0.00015604,0,0,0,0,1,0
0.00015606,0,0,0,0,1,0
0.00015608,0,0,0,0,1,0
0.0001561,0,0,0,0,1,0
0.00015612,0,0,0,0,1,0
0.00015614,1,0,0,0,1,0
0.00015616,1,0,0,0,1,0
0.00015618,1,0,0,0,1,0
0.0001562,1,0,0,0,1,0
0.00015622,1,0,0,0,1,0
0.00015624,1,0,0,0,1,0
0.00015626,1,0,0,0,1,0
0.00015628,1,0,0,0,1,0
0.0001563,1,0,0,0,1,0
0.00015632,1,0,0,0,1,0
0.00015634,1,0,0,0,1,0
0.00015636,1,0,0,0,1,0
0.00015638,1,0,0,0,1,0
0.0001564,1,0,0,0,1,0
0.00015642,1,0,0,0,1,0
0.00015644,1,0,0,0,1,0
0.00015646,1,0,0,0,1,0
0.00015648,1,0,0,0,1,0
0.0001565,1,0,0,0,1,0
0.00015652,1,0,0,0,1,0
0.00015654,1,0,0,0,1,0
0.00015656,1,0,0,0,1,0
0.00015658,1,0,0,0,1,0
0.0001566,1,0,0,0,1,0
0.00015662,1,0,0,0,1,0
0.00015664,1,0,0,0,1,0
0.00015666,0,0,0,0,1,0
0.00015668,0,0,0,0,1,0
0.0001567,0,0,0,0,1,0
0.00015672,0,0,0,0,1,0
0.00015674,0,0,0,0,1,0
0.00015676,0,0,0,0,1,0
0.00015678,0,0,0,0,1,0
0.0001568,0,0,0,0,1,0
0.00015682,0,0,0,0,1,0
0.00015684,0,0,0,0,1,0
0.00015686,0,0,0,0,1,0
0.00015688,0,0,0,0,1,0
0.0001569,0,0,0,0,1,0
0.00015692,0,0,0,0,1,0
0.00015694,0,0,0,0,1,0
0.00015696,0,0,0,0,1,0
0.00015698,0,0,0,0,1,0
0.000157,0,0,0,0,1,0
0.00015702,0,0,0,0,1,0
0.00015704,0,0,0,0,1,0
0.00015706,0,0,0,0,1,0
0.00015708,0,0,0,0,1,0
0.0001571,0,0,0,0,1,0
0.00015712,0,0,0,0,1,0
0.00015714,0,0,0,0,1,0
0.00015716,0,0,0,0,1,0
0.00015718,1,0,0,0,1,0
0.0001572,1,0,0,0,1,0
0.00015722,1,0,0,0,1,0
0.00015724,1,0,0,0,1,0
0.00015726,1,0,0,0,1,0
0.00015728,1,0,0,0,1,0
0.0001573,1,0,0,0,1,0
0.00015732,1,0,0,0,1,0
0.00015734,1,0,0,0,1,0
0.00015736,1,0,0,0,1,0
0.00015738,1,0,0,0,1,0
0.0001574,1,0,0,0,1,0
0.00015742,1,0,0,0,1,0
0.00015744,1,0,0,0,1,0
0.00015746,1,0,0,0,1,0
0.00015748,1,0,0,0,1,0
0.0001575,1,0,0,0,1,0
0.00015752,1,0,0,0,1,0
0.00015754,1,0,0,0,1,0
0.00015756,1,0,0,0,1,0
0.00015758,1,0,0,0,1,0
0.0001576,1,0,0,0,1,0
0.00015762,1,0,0,0,1,0
0.00015764,1,0,0,0,1,0
0.00015766,1,0,0,0,1,0
0.00015768,0,0,0,0,1,0
0.0001577,0,0,0,0,1,0
0.00015772,0,0,0,0,1,0
0.00015774,0,0,0,0,1,0
0.00015776,0,0,0,0,1,0
0.00015778,0,0,0,0,1,0
0.0001578,0,0,0,0,1,0
0.00015782,0,0,0,0,1,0
0.00015784,0,0,0,0,1,0
0.00015786,0,0,0,0,1,0
0.00015788,0,0,0,0,1,0
0.0001579,0,0,0,0,1,0
0.00015792,0,0,0,0,1,0
0.00015794,0,0,0,0,1,0
0.00015796,0,0,0,0,1,0
0.00015798,0,0,0,0,1,0
0.000158,0,0,0,0,1,0
0.00015802,0,0,0,0,1,0
0.00015804,0,0,0,0,1,0
0.00015806,0,0,0,0,1,0
0.00015808,0,0,0,0,1,0
0.0001581,0,0,0,0,1,0
0.00015812,0,0,0,0,1,0
0.00015814,0,0,0,0,1,0
0.00015816,0,0,0,0,1,0
0.00015818,0,0,0,0,1,0
0.0001582,1,0,0,0,1,0
0.00015822,1,0,0,0,1,0
0.00015824,1,0,0,0,1,0
0.00015826,1,0,0,0,1,0
0.00015828,1,0,0,0,1,0
0.0001583,1,0,0,0,1,0
0.00015832,1,0,0,0,1,0
0.00015834,1,0,0,0,1,0
0.00015836,1,0,0,0,1,0
0.00015838,1,0,0,0,1,0
0.0001584,1,0,0,0,1,0
0.00015842,1,0,0,0,1,0
0.00015844,1,0,0,0,1,0
0.00015846,1,0,0,0,1,0
0.00015848,1,0,0,0,1,0
0.0001585,1,0,0,0,1,0
0.00015852,1,0,0,0,1,0
0.00015854,1,0,0,0,1,0
0.00015856,1,0,0,0,1,0
0.00015858,1,0,0,0,1,0
0.0001586,1,0,0,0,1,0
0.00015862,1,0,0,0,1,0
0.00015864,1,0,0,0,1,0
0.00015866,1,0,0,0,1,0
0.00015868,1,0,0,0,1,0
0.0001587,0,0,0,0,1,0
0.00015872,0,0,0,0,1,0
0.00015874,0,0,0,0,1,0
0.00015876,0,0,0,0,1,0
0.00015878,0,0,0,0,1,0
0.0001588,0,0,0,0,1,0
0.00015882,0,0,0,0,1,0
0.00015884,0,0,0,0,1,0
0.00015886,0,0,0,0,1,0
0.00015888,0,0,0,0,1,0
0.0001589,0,0,0,0,1,0
0.00015892,0,0,0,0,1,0
0.00015894,0,0,0,0,1,0
0.00015896,0,0,0,0,1,0
0.00015898,0,0,0,0,1,0
0.000159,0,0,0,0,1,0
0.00015902,0,0,0,0,1,0
0.00015904,0,0,0,0,1,0
0.00015906,0,0,0,0,1,0
0.00015908,0,0,0,0,1,0
0.0001591,0,0,0,0,1,0
0.00015912,0,0,0,0,1,0
0.00015914,0,0,0,0,1,0
0.00015916,0,0,0,0,1,0
0.00015918,0,0,0,0,1,0
0.0001592,0,0,0,0,1,0
0.00015922,1,0,0,0,1,0
0.00015924,1,0,0,0,1,0
0.00015926,1,0,0,0,1,0
0.00015928,1,0,0,0,1,0
0.0001593,1,0,0,0,1,0
0.00015932,1,0,0,0,1,0
0.00015934,1,0,0,0,1,0
0.00015936,1,0,0,0,1,0
0.00015938,1,0,0,0,1,0
0.0001594,1,0,0,0,1,0
0.00015942,1,0,0,0,1,0
0.00015944,1,0,0,0,1,0
0.00015946,1,0,0,0,1,0
0.00015948,1,0,0,0,1,0
0.0001595,1,0,0,0,1,0
0.00015952,1,0,0,0,1,0
0.00015954,1,0,0,0,1,0
0.00015956,1,0,0,0,1,0
0.00015958,1,0,0,0,1,0
0.0001596,1,0,0,0,1,0
0.00015962,1,0,0,0,1,0
0.00015964,1,0,0,0,1,0
0.00015966,1,0,0,0,1,0
0.00015968,1,0,0,0,1,0
0.0001597,1,0,0,0,1,0
0.00015972,1,0,0,0,1,0
0.00015974,0,0,0,0,1,0
0.00015976,0,0,0,0,1,0
0.00015978,0,0,0,0,1,0
0.0001598,0,0,0,0,1,0
0.00015982,0,0,0,0,1,0
0.00015984,0,0,0,0,1,0
0.00015986,0,0,0,0,1,0
0.00015988,0,0,0,0,1,0
0.0001599,0,0,0,0,1,0
0.00015992,0,0,0,0,1,0
0.00015994,0,0,0,0,1,0
0.00015996,0,0,0,0,1,0
0.00015998,0,0,0,0,1,0
0.00016,0,0,0,0,1,0
0.00016002,0,0,0,0,1,0
0.00016004,0,0,0,0,1,0
0.00016006,0,0,0,0,1,0
0.00016008,0,0,0,0,1,0
0.0001601,0,0,0,0,1,0
0.00016012,0,0,0,0,1,0
0.00016014,0,0,0,0,1,0
0.00016016,0,0,0,0,1,0
0.00016018,0,0,0,0,1,0
0.0001602,0,0,0,0,1,0
0.00016022,0,0,0,0,1,0
0.00016024,1,0,0,0,1,0
0.00016026,1,0,0,0,1,0
0.00016028,1,0,0,0,1,0
0.0001603,1,0,0,0,1,0
0.00016032,1,0,0,0,1,0
0.00016034,1,0,0,0,1,0
0.00016036,1,0,0,0,1,0
0.00016038,1,0,0,0,1,0
0.0001604,1,0,0,0,1,0
0.00016042,1,0,0,0,1,0
0.00016044,1,0,0,0,1,0
0.00016046,1,0,0,0,1,0
0.00016048,1,0,0,0,1,0
0.0001605,1,0,0,0,1,0
0.00016052,1,0,0,0,1,0
0.00016054,1,0,0,0,1,0
0.00016056,1,0,0,0,1,0
0.00016058,1,0,0,0,1,0
0.0001606,1,0,0,0,1,0
0.00016062,1,0,0,0,1,0
0.00016064,1,0,0,0,1,0
0.00016066,1,0,0,0,1,0
0.00016068,1,0,0,0,1,0
0.0001607,1,0,0,0,1,0
0.00016072,1,0,0,0,1,0
0.00016074,1,0,0,0,1,0
0.00016076,0,0,0,0,1,0
0.00016078,0,0,0,0,1,0
0.0001608,0,0,0,0,1,0
0.00016082,0,0,0,0,1,0
0.00016084,0,0,0,0,1,0
0.00016086,0,0,0,0,1,0
0.00016088,0,0,0,0,1,0
0.0001609,0,0,0,0,1,0
0.00016092,0,0,0,0,1,0
0.00016094,0,0,0,0,1,0
0.00016096,0,0,0,0,1,0
0.00016098,0,0,0,0,1,0
0.000161,0,0,0,0,1,0
0.00016102,0,0,0,0,1,0
0.00016104,0,0,0,0,1,0
0.00016106,0,0,0,0,1,0
0.00016108,0,0,0,0,1,0
0.0001611,0,0,0,0,1,0
0.00016112,0,0,0,0,1,0
0.00016114,0,0,0,0,1,0
0.00016116,0,0,0,0,1,0
0.00016118,0,0,0,0,1,0
0.0001612,0,0,0,0,1,0
0.00016122,0,0,0,0,1,0
0.00016124,0,0,0,0,1,0
0.00016126,1,0,0,0,1,0
0.00016128,1,0,0,0,1,0
0.0001613,1,0,0,0,1,0
0.00016132,1,0,0,0,1,0
0.00016134,1,0,0,0,1,0
0.00016136,1,0,0,0,1,0
0.00016138,1,0,0,0,1,0
0.0001614,1,0,0,0,1,0
0.00016142,1,0,0,0,1,0
0.00016144,1,0,0,0,1,0
0.00016146,1,0,0,0,1,0
0.00016148,1,0,0,0,1,0
0.0001615,1,0,0,0,1,0
0.00016152,1,0,0,0,1,0
0.00016154,1,0,0,0,1,0
0.00016156,1,0,0,0,1,0
0.00016158,1,0,0,0,1,0
0.0001616,1,0,0,0,1,0
0.00016162,1,0,0,0,1,0
0.00016164,1,0,0,0,1,0
0.00016166,1,0,0,0,1,0
0.00016168,1,0,0,0,1,0
0.0001617,1,0,0,0,1,0
0.00016172,1,0,0,0,1,0
0.00016174,1,0,0,0,1,0
0.00016176,1,0,0,0,1,0
0.00016178,0,0,0,0,1,0
0.0001618,0,0,0,0,1,0
0.00016182,0,0,0,0,1,0
0.00016184,0,0,0,0,1,0
0.00016186,0,0,0,0,1,0
0.00016188,0,0,0,0,1,0
0.0001619,0,0,0,0,1,0
0.00016192,0,0,0,0,1,0
0.00016194,0,0,0,0,1,0
0.00016196,0,0,0,0,1,0
0.00016198,0,0,0,0,1,0
0.000162,0,0,0,0,1,0
0.00016202,0,0,0,0,1,0
0.00016204,0,0,0,0,1,0
0.00016206,0,0,0,0,1,0
0.00016208,0,0,0,0,1,0
0.0001621,0,0,0,0,1,0
0.00016212,0,0,0,0,1,0
0.00016214,0,0,0,0,1,0
0.00016216,0,0,0,0,1,0
0.00016218,0,0,0,0,1,0
0.0001622,0,0,0,0,1,0
0.00016222,0,0,0,0,1,0
0.00016224,0,0,0,0,1,0
